transaction_id,date,customer_id,product,category,quantity,unit_price,total_amount,discount,location,payment_method
TX-1200,2025-02-11,CUST_056,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Debit Card
TX-1200,2025-02-11,CUST_056,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,Debit Card
TX-1200,2025-02-11,CUST_056,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Hyderabad,Debit Card
TX-1201,2025-02-12,CUST_037,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Credit Card
TX-1201,2025-02-12,CUST_037,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Credit Card
TX-1201,2025-02-12,CUST_037,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Credit Card
TX-1202,2025-02-12,CUST_059,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,UPI
TX-1202,2025-02-12,CUST_059,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Chennai,UPI
TX-1202,2025-02-12,CUST_059,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Chennai,UPI
TX-1203,2025-02-13,CUST_043,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Credit Card
TX-1203,2025-02-13,CUST_043,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Pune,Credit Card
TX-1204,2025-02-13,CUST_056,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,Credit Card
TX-1204,2025-02-13,CUST_056,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Bengaluru,Credit Card
TX-1204,2025-02-13,CUST_056,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Bengaluru,Credit Card
TX-1205,2025-02-13,CUST_045,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Credit Card
TX-1205,2025-02-13,CUST_045,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Credit Card
TX-1205,2025-02-13,CUST_045,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Credit Card
TX-1206,2025-02-13,CUST_001,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Chennai,Cash on Delivery
TX-1207,2025-02-13,CUST_017,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,UPI
TX-1207,2025-02-13,CUST_017,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,UPI
TX-1208,2025-02-13,CUST_068,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,UPI
TX-1208,2025-02-13,CUST_068,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Mumbai,UPI
TX-1208,2025-02-13,CUST_068,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Mumbai,UPI
TX-1209,2025-02-14,CUST_062,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Hyderabad,Credit Card
TX-1209,2025-02-14,CUST_062,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Credit Card
TX-1210,2025-02-14,CUST_068,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Delhi NCR,Cash on Delivery
TX-1210,2025-02-14,CUST_068,Mechanical Keyboard,Accessories,1,9999.0,9999.0,0.0,Delhi NCR,Cash on Delivery
TX-1211,2025-02-14,CUST_001,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,UPI
TX-1211,2025-02-14,CUST_001,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Pune,UPI
TX-1211,2025-02-14,CUST_001,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Pune,UPI
TX-1212,2025-02-14,CUST_015,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,Net Banking
TX-1212,2025-02-14,CUST_015,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Chennai,Net Banking
TX-1212,2025-02-14,CUST_015,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Chennai,Net Banking
TX-1213,2025-02-14,CUST_035,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Credit Card
TX-1213,2025-02-14,CUST_035,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,Credit Card
TX-1213,2025-02-14,CUST_035,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Hyderabad,Credit Card
TX-1214,2025-02-14,CUST_066,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,UPI
TX-1214,2025-02-14,CUST_066,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,UPI
TX-1215,2025-02-15,CUST_070,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Cash on Delivery
TX-1216,2025-02-15,CUST_070,Noise-Cancelling Headphones,Audio,1,19999.0,19999.0,0.0,Pune,Credit Card
TX-1217,2025-02-15,CUST_051,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Cash on Delivery
TX-1217,2025-02-15,CUST_051,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,Cash on Delivery
TX-1217,2025-02-15,CUST_051,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Hyderabad,Cash on Delivery
TX-1218,2025-02-15,CUST_068,Noise-Cancelling Headphones,Audio,2,19999.0,39498.0,500.0,Chennai,Debit Card
TX-1219,2025-02-15,CUST_007,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Hyderabad,Credit Card
TX-1220,2025-02-15,CUST_001,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Cash on Delivery
TX-1220,2025-02-15,CUST_001,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,Cash on Delivery
TX-1221,2025-02-15,CUST_022,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Pune,Cash on Delivery
TX-1222,2025-02-15,CUST_049,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Delhi NCR,Net Banking
TX-1222,2025-02-15,CUST_049,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Net Banking
TX-1223,2025-02-15,CUST_074,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Credit Card
TX-1223,2025-02-15,CUST_074,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Credit Card
TX-1223,2025-02-15,CUST_074,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Mumbai,Credit Card
TX-1224,2025-02-15,CUST_033,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,UPI
TX-1224,2025-02-15,CUST_033,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,UPI
TX-1224,2025-02-15,CUST_033,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Chennai,UPI
TX-1225,2025-02-15,CUST_071,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,Credit Card
TX-1225,2025-02-15,CUST_071,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Bengaluru,Credit Card
TX-1225,2025-02-15,CUST_071,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Bengaluru,Credit Card
TX-1226,2025-02-15,CUST_025,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Net Banking
TX-1226,2025-02-15,CUST_025,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,Net Banking
TX-1227,2025-02-15,CUST_039,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,UPI
TX-1227,2025-02-15,CUST_039,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,UPI
TX-1227,2025-02-15,CUST_039,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Mumbai,UPI
TX-1228,2025-02-15,CUST_068,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,Credit Card
TX-1229,2025-02-15,CUST_041,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Cash on Delivery
TX-1229,2025-02-15,CUST_041,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,Cash on Delivery
TX-1229,2025-02-15,CUST_041,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Hyderabad,Cash on Delivery
TX-1230,2025-02-15,CUST_027,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Chennai,Credit Card
TX-1230,2025-02-15,CUST_027,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Credit Card
TX-1231,2025-02-15,CUST_030,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Debit Card
TX-1231,2025-02-15,CUST_030,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Hyderabad,Debit Card
TX-1232,2025-02-15,CUST_031,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Credit Card
TX-1232,2025-02-15,CUST_031,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Credit Card
TX-1232,2025-02-15,CUST_031,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Mumbai,Credit Card
TX-1233,2025-02-15,CUST_017,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Debit Card
TX-1233,2025-02-15,CUST_017,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,Debit Card
TX-1233,2025-02-15,CUST_017,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Hyderabad,Debit Card
TX-1234,2025-02-15,CUST_005,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Debit Card
TX-1234,2025-02-15,CUST_005,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Debit Card
TX-1234,2025-02-15,CUST_005,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Hyderabad,Debit Card
TX-1235,2025-02-15,CUST_022,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,UPI
TX-1235,2025-02-15,CUST_022,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,UPI
TX-1235,2025-02-15,CUST_022,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Delhi NCR,UPI
TX-1236,2025-02-15,CUST_014,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,UPI
TX-1236,2025-02-15,CUST_014,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Hyderabad,UPI
TX-1236,2025-02-15,CUST_014,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,UPI
TX-1237,2025-02-15,CUST_002,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,UPI
TX-1237,2025-02-15,CUST_002,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Bengaluru,UPI
TX-1237,2025-02-15,CUST_002,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Bengaluru,UPI
TX-1238,2025-02-15,CUST_023,27-inch 4K Monitor,Displays,1,34999.0,34999.0,0.0,Delhi NCR,Debit Card
TX-1238,2025-02-15,CUST_023,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Delhi NCR,Debit Card
TX-1239,2025-02-15,CUST_049,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Credit Card
TX-1239,2025-02-15,CUST_049,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,Credit Card
TX-1240,2025-02-15,CUST_030,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Net Banking
TX-1240,2025-02-15,CUST_030,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Pune,Net Banking
TX-1241,2025-02-15,CUST_010,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Credit Card
TX-1241,2025-02-15,CUST_010,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Credit Card
TX-1242,2025-02-15,CUST_014,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Cash on Delivery
TX-1242,2025-02-15,CUST_014,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Cash on Delivery
TX-1243,2025-02-15,CUST_025,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Cash on Delivery
TX-1243,2025-02-15,CUST_025,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Cash on Delivery
TX-1243,2025-02-15,CUST_025,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Cash on Delivery
TX-1244,2025-02-15,CUST_068,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1244,2025-02-15,CUST_068,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Chennai,Debit Card
TX-1245,2025-02-15,CUST_060,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Bengaluru,Net Banking
TX-1245,2025-02-15,CUST_060,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Bengaluru,Net Banking
TX-1245,2025-02-15,CUST_060,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Bengaluru,Net Banking
TX-1246,2025-02-15,CUST_011,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Cash on Delivery
TX-1246,2025-02-15,CUST_011,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Delhi NCR,Cash on Delivery
TX-1246,2025-02-15,CUST_011,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Delhi NCR,Cash on Delivery
TX-1247,2025-02-15,CUST_009,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,Cash on Delivery
TX-1247,2025-02-15,CUST_009,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Bengaluru,Cash on Delivery
TX-1247,2025-02-15,CUST_009,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Bengaluru,Cash on Delivery
TX-1248,2025-02-15,CUST_016,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,UPI
TX-1248,2025-02-15,CUST_016,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,UPI
TX-1249,2025-02-15,CUST_052,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Chennai,Debit Card
TX-1249,2025-02-15,CUST_052,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1250,2025-02-16,CUST_014,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Cash on Delivery
TX-1250,2025-02-16,CUST_014,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Chennai,Cash on Delivery
TX-1251,2025-02-16,CUST_039,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,UPI
TX-1251,2025-02-16,CUST_039,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,UPI
TX-1252,2025-02-16,CUST_053,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,Cash on Delivery
TX-1252,2025-02-16,CUST_053,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,Cash on Delivery
TX-1253,2025-02-16,CUST_068,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,Debit Card
TX-1253,2025-02-16,CUST_068,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Delhi NCR,Debit Card
TX-1253,2025-02-16,CUST_068,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Delhi NCR,Debit Card
TX-1254,2025-02-16,CUST_052,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Chennai,Credit Card
TX-1255,2025-02-16,CUST_029,Ceramic Coffee Mug,Dining,1,699.0,699.0,0.0,Mumbai,Credit Card
TX-1255,2025-02-16,CUST_029,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Mumbai,Credit Card
TX-1256,2025-02-16,CUST_045,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Bengaluru,Cash on Delivery
TX-1257,2025-02-17,CUST_024,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Cash on Delivery
TX-1257,2025-02-17,CUST_024,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Mumbai,Cash on Delivery
TX-1257,2025-02-17,CUST_024,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Mumbai,Cash on Delivery
TX-1258,2025-02-17,CUST_011,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Net Banking
TX-1258,2025-02-17,CUST_011,Mechanical Keyboard,Accessories,2,9999.0,19498.0,500.0,Hyderabad,Net Banking
TX-1259,2025-02-17,CUST_008,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,UPI
TX-1259,2025-02-17,CUST_008,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Mumbai,UPI
TX-1259,2025-02-17,CUST_008,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Mumbai,UPI
TX-1260,2025-02-17,CUST_068,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,UPI
TX-1260,2025-02-17,CUST_068,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,UPI
TX-1260,2025-02-17,CUST_068,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Pune,UPI
TX-1261,2025-02-18,CUST_010,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1261,2025-02-18,CUST_010,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Debit Card
TX-1262,2025-02-18,CUST_013,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1262,2025-02-18,CUST_013,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,Debit Card
TX-1262,2025-02-18,CUST_013,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Chennai,Debit Card
TX-1263,2025-02-18,CUST_018,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,UPI
TX-1263,2025-02-18,CUST_018,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Mumbai,UPI
TX-1263,2025-02-18,CUST_018,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Mumbai,UPI
TX-1264,2025-02-19,CUST_022,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Debit Card
TX-1264,2025-02-19,CUST_022,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Debit Card
TX-1264,2025-02-19,CUST_022,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Hyderabad,Debit Card
TX-1265,2025-02-19,CUST_021,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Bengaluru,Credit Card
TX-1266,2025-02-19,CUST_008,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Debit Card
TX-1266,2025-02-19,CUST_008,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Pune,Debit Card
TX-1266,2025-02-19,CUST_008,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Pune,Debit Card
TX-1267,2025-02-20,CUST_022,Noise-Cancelling Headphones,Audio,1,19999.0,19999.0,0.0,Hyderabad,Cash on Delivery
TX-1267,2025-02-20,CUST_022,Ceramic Coffee Mug,Dining,1,699.0,699.0,0.0,Hyderabad,Cash on Delivery
TX-1268,2025-02-20,CUST_056,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,Net Banking
TX-1268,2025-02-20,CUST_056,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Bengaluru,Net Banking
TX-1268,2025-02-20,CUST_056,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Bengaluru,Net Banking
TX-1269,2025-02-21,CUST_008,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,Credit Card
TX-1269,2025-02-21,CUST_008,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Delhi NCR,Credit Card
TX-1269,2025-02-21,CUST_008,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Delhi NCR,Credit Card
TX-1270,2025-02-21,CUST_065,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Net Banking
TX-1270,2025-02-21,CUST_065,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,Net Banking
TX-1271,2025-02-22,CUST_010,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Net Banking
TX-1271,2025-02-22,CUST_010,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,Net Banking
TX-1271,2025-02-22,CUST_010,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Net Banking
TX-1272,2025-02-22,CUST_036,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Pune,Credit Card
TX-1272,2025-02-22,CUST_036,Noise-Cancelling Headphones,Audio,2,19999.0,39498.0,500.0,Pune,Credit Card
TX-1273,2025-02-23,CUST_058,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Cash on Delivery
TX-1273,2025-02-23,CUST_058,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,Cash on Delivery
TX-1274,2025-02-23,CUST_026,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Cash on Delivery
TX-1274,2025-02-23,CUST_026,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Cash on Delivery
TX-1274,2025-02-23,CUST_026,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Chennai,Cash on Delivery
TX-1275,2025-02-23,CUST_046,Noise-Cancelling Headphones,Audio,2,19999.0,39498.0,500.0,Hyderabad,Debit Card
TX-1275,2025-02-23,CUST_046,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Hyderabad,Debit Card
TX-1276,2025-02-23,CUST_004,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,Credit Card
TX-1276,2025-02-23,CUST_004,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,Credit Card
TX-1277,2025-02-24,CUST_019,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Net Banking
TX-1277,2025-02-24,CUST_019,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Net Banking
TX-1277,2025-02-24,CUST_019,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Mumbai,Net Banking
TX-1278,2025-02-24,CUST_031,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,Net Banking
TX-1278,2025-02-24,CUST_031,Organic Coffee Beans 1kg,Pantry,1,1899.0,1899.0,0.0,Hyderabad,Net Banking
TX-1278,2025-02-24,CUST_031,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Hyderabad,Net Banking
TX-1279,2025-02-24,CUST_055,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Mumbai,Credit Card
TX-1279,2025-02-24,CUST_055,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Mumbai,Credit Card
TX-1279,2025-02-24,CUST_055,Stainless Steel Milk Pitcher,Appliances,1,1299.0,1299.0,0.0,Mumbai,Credit Card
TX-1280,2025-02-24,CUST_047,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Bengaluru,UPI
TX-1281,2025-02-24,CUST_009,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Delhi NCR,Cash on Delivery
TX-1281,2025-02-24,CUST_009,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Delhi NCR,Cash on Delivery
TX-1281,2025-02-24,CUST_009,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Delhi NCR,Cash on Delivery
TX-1282,2025-02-25,CUST_070,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Net Banking
TX-1282,2025-02-25,CUST_070,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Net Banking
TX-1283,2025-02-25,CUST_035,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,Credit Card
TX-1284,2025-02-25,CUST_039,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Delhi NCR,Net Banking
TX-1284,2025-02-25,CUST_039,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Delhi NCR,Net Banking
TX-1285,2025-02-25,CUST_041,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Pune,Debit Card
TX-1285,2025-02-25,CUST_041,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Pune,Debit Card
TX-1285,2025-02-25,CUST_041,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Pune,Debit Card
TX-1286,2025-02-25,CUST_036,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1286,2025-02-25,CUST_036,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Chennai,Debit Card
TX-1286,2025-02-25,CUST_036,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Chennai,Debit Card
TX-1287,2025-02-25,CUST_055,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Hyderabad,Credit Card
TX-1287,2025-02-25,CUST_055,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Hyderabad,Credit Card
TX-1288,2025-02-26,CUST_070,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Hyderabad,UPI
TX-1288,2025-02-26,CUST_070,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Hyderabad,UPI
TX-1288,2025-02-26,CUST_070,Stainless Steel Milk Pitcher,Appliances,2,1299.0,2098.0,500.0,Hyderabad,UPI
TX-1289,2025-02-26,CUST_057,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Chennai,Debit Card
TX-1289,2025-02-26,CUST_057,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Chennai,Debit Card
TX-1290,2025-02-27,CUST_015,USB-C Hub,Accessories,2,3499.0,6498.0,500.0,Delhi NCR,Net Banking
TX-1291,2025-02-27,CUST_069,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Bengaluru,Credit Card
TX-1291,2025-02-27,CUST_069,Magic Mouse,Accessories,1,7900.0,7900.0,0.0,Bengaluru,Credit Card
TX-1291,2025-02-27,CUST_069,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Bengaluru,Credit Card
TX-1292,2025-02-27,CUST_012,MacBook Pro M3,Electronics,1,149900.0,149900.0,0.0,Mumbai,Cash on Delivery
TX-1292,2025-02-27,CUST_012,Magic Mouse,Accessories,2,7900.0,15300.0,500.0,Mumbai,Cash on Delivery
TX-1292,2025-02-27,CUST_012,USB-C Hub,Accessories,1,3499.0,3499.0,0.0,Mumbai,Cash on Delivery
TX-1293,2025-02-27,CUST_071,Espresso Machine,Appliances,1,42999.0,42999.0,0.0,Pune,UPI
TX-1293,2025-02-27,CUST_071,Organic Coffee Beans 1kg,Pantry,2,1899.0,3298.0,500.0,Pune,UPI
